Session ID,Title,Abstract,Start Time,End Time,Venue,Room,Speakers,Level,Content Type,Track,Industries,Special Event Type,Hash Tag,URL,Disclaimer
2459,"When a Picture’s Worth More Than 1,000 Words: Why Telling Stories with Data Changes the Game","A story is a shared experience. Creating an amazing user experience through thoughtful design, beautiful visualizations, and insightful analysis is at the heart of Tableau. This session will focus on enabling all of us to ask better questions of the data, creating designs with a focus on the end user, and creating experiences that enable the&nbsp;data to tell&nbsp;the story. We will work to understand building block philosophies such as creating dashboards people WANT to use, not ones they HAVE to use (there is a difference), and being fanatical about understanding the point and purpose of every detail. The takeaway is that each of us, through our unique experiences, will one day have a story that only we can tell&ndash;may we all seize that moment.",10/22/2015 10:15,10/22/2015 11:15,Grand Garden Arena Studio Rooms,ST-B,Nelson Davis,Intermediate,Breakout Sessions,Zen Master Session,,,#1000Words,http://tc15.tableau.com/schedule/thursday/#session-2459,Current as of: 09/10/2015 - 06:46 Subject to change.
1705,Get On My Level: Introduction to Level of Detail Expressions,"What is a level of detail expression? What determines the level of detail on a view? What becomes possible with the power to explicitly determine the level of detail for individual calculations? This hands-on session explores these questions with an overview of the brand new level of detail expressions in Tableau. This class is for a moderately experienced Tableau user who is comfortable with writing calculated fields and wants to take their calculations to the next &ldquo;level.""
What you will learn:

The three types of level of detail expressions
How to write level of detail expressions
Applications and real-world use cases",10/22/2015 10:15,10/22/2015 12:45,Conference Center Level 1,CC 114,"Eden Heller, Tristan Mikoleit",Advanced,Hands-On Training,Analytics,,,#IntroToLOD,http://tc15.tableau.com/schedule/thursday/#session-1705,Current as of: 09/10/2015 - 06:46 Subject to change.
1198,The Role of Visual Perception in Data Visualization at Unifund and Recovery Decision Science,"This presentation will focus on visual perception and its importance in the field of data visualization. We will examine, by way of many examples and &ldquo;illusions,&rdquo; how the mind perceives things such as: color, shadow, groupings, incomplete information, distance, etc. We will learn how the mind plays tricks on us and the participants may even see a ghost during the session. At the end of the presentation, participants will have a good understanding of visual perception, things to consider, and things to avoid when creating data visualizations.",10/22/2015 10:15,10/22/2015 11:15,Conference Center Level 1,CC 122,Jeffrey Shaffer,Beginner,Breakout Sessions,Customer Session,Banking & Finance,,#UnifundData,http://tc15.tableau.com/schedule/thursday/#session-1198,Current as of: 09/10/2015 - 06:46 Subject to change.
1714,Making Magic with Multiple Marks,"Have you ever been to a magic show and thought, &ldquo;WOW, how in the world did they do that!? It&rsquo;s impressive?"" Have you ever seen a beautiful Tableau dashboard and thought, &ldquo;WOW! How do they build this? Even more impressive still!?&rdquo;
Well, here is your chance to go inside the trick and find out how that Tableau magician revealed such an impressive dashboard. This hands-on session will cover the tricks, charts, and chores you can accomplish using multiple marks. It will touch on dual axis charts, synchronizing axes (why is it grayed out?), chart types with multiple marks, and much more. Unlike a magician, you&rsquo;ll want to reveal your new tricks to all of your colleagues.",10/22/2015 10:15,10/22/2015 12:45,Conference Center Level 3,CC 304-305,"Samuel Ehrlich, Grace Labriola, Janet Shen",Intermediate,Hands-On Training,Data Storytelling,,,#MagicWithMarks,http://tc15.tableau.com/schedule/thursday/#session-1714,Current as of: 09/10/2015 - 06:46 Subject to change.
1720,SELECT CalculationMethod FROM TableauQueryLanguage WHERE CalculationMethod = ‘Optimal’,"Often a challenge in data analysis is taking a question that is easy to articulate in spoken language and then answering that question with data. As Tableau continues to innovate, our language for expressing complex questions has become more powerful. However, this brings new challenges, as analysts need to choose between multiple different types of calculations &ndash; table calculations, LOD expressions, and calculated fields. This session will provide a framework for choosing which method to apply to a problem based on simplicity, performance, and generalization.&nbsp;",10/22/2015 10:15,10/22/2015 12:45,Conference Center Level 1,CC 117,"Alan Eldridge, Bethany Lyons",Jedi,Hands-On Training,Analytics,,,#CalcMethods,http://tc15.tableau.com/schedule/thursday/#session-1720,Current as of: 09/10/2015 - 06:46 Subject to change.
953,Embedding Tableau in Your Applications,"Do you need to seamlessly embed an interactive Tableau visualization into your custom web applications, intranet portals, or web pages for your end users? If the answer is ""yes,"" then this session is for you. We&rsquo;ll review the JavaScript API and other tools necessary to fully control your users&rsquo; interactions. These tools include Tableau&rsquo;s REST API, Trusted Authentication, and more.",10/22/2015 10:15,10/22/2015 11:15,Conference Center Annex,CCX 9,Tri Tu,Advanced,Breakout Sessions,Developer,,,#EmbedTableau,http://tc15.tableau.com/schedule/thursday/#session-953,Current as of: 09/10/2015 - 06:46 Subject to change.
1730,Tableau Jedi Calcs: Welcome to the Dark Side,"If you struggle with advanced calculations, these are not the calculations you are looking for. If you think this is for you, do or do not, there is no try. A long time ago, in a galaxy far, far away...
It is a period of advanced calculations. Rebel conference attendees, striking from the calculations II class, have won their first victory against the level of detail calculations. During the battle, rebel Tableau employees managed to steal secret plans to the Empire's ultimate calculations, the Jedi calcs, an armored TC class with multi-level table calculations, complex LOD calculations, and tricky data manipulation. Pursued by the Empire's evil error messages, Tableau trainers race to TC aboard their starships, custodians of the stolen Jedi&nbsp;calcs that can master any challenge and restore freedom to visualize data...",10/22/2015 10:15,10/22/2015 12:45,Conference Center Level 3,CC 314 & 315,"Lauren Bearden, Keshia Rose",Jedi,Hands-On Training,Analytics,,,#TableauJediCalcs,http://tc15.tableau.com/schedule/thursday/#session-1730,Current as of: 09/10/2015 - 06:46 Subject to change.
2500,"Advanced Calculations: IF [You Attend] THEN ""Calculations Master"" END","Are you comfortable writing basic calculations and ready to take your skills to the next level? Then advanced calculations is for you. Covering a wide variety of calculations, this course will equip you with the knowledge to go deeper in your analytical analysis. Curious about how to exclude weekends when comparing two work dates? We&rsquo;ll go over period analysis using DATEDIFF and DATEADD functions. Ever wonder how and when to use nested logic? Our next level KPI problems will bring insight to this topic.
What you will learn:

Nested logic statements
Complex date calculations
Advanced string calculations
Intricate KPI formulas",10/22/2015 10:15,10/22/2015 12:45,Conference Center Level 3,CC 320,"Kiyoshi Jones, Anika Martynowych, Rachel Robinson",Advanced,Hands-On Training,Analytics,,,#AdvancedCalcs,http://tc15.tableau.com/schedule/thursday/#session-2500,Current as of: 09/10/2015 - 06:46 Subject to change.
968,Self-Service Analytics with Tableau Server,"This session&nbsp;is designed to answer your questions and outline the benefits of deploying Tableau server for self-service in your organization.

Empowering your users for self-service&mdash;people will have the flexibility and capabilities to answer their own&nbsp;business questions.
Getting visibility into usage&mdash;you'll be able to&nbsp;see and understand data usage inside your organization.
Governing your instance of Tableau server to satisfy organizational and security needs.
Ease of management&mdash;by maintaining a low administrative overhead while providing the right level of structure to your content and people.

This overview is designed to answer your questions as you consider deploying Tableau for self-service in your organization.",10/22/2015 10:15,10/22/2015 11:15,Conference Center Level 1,CC 124,"Cristian Molina, Rupali Jain",Advanced,Breakout Sessions,IT,,,#SelfServeAnalytics,http://tc15.tableau.com/schedule/thursday/#session-968,Current as of: 09/10/2015 - 06:46 Subject to change.
2760,"Understanding Tableau's Order of Operations for Smarter, Faster Analytics","Do you find yourself wondering why Tableau did something you didn't expect? Did you know that Tableau has an order of operations? In this session, you will learn how to think like Tableau does and gain an understanding of the order of operations&mdash;from filtering to level of detail calculations, we will cover it all! You will be faster, smarter, and more efficient in performing your analysis.",10/22/2015 10:15,10/22/2015 11:15,Grand Garden Annex,GGX 4,"Jen Vasser, Kelly Hotta",Advanced,Breakout Sessions,Analytics,,,#OrderOfOps,http://tc15.tableau.com/schedule/thursday/#session-2760,Current as of: 09/10/2015 - 06:46 Subject to change.
2505,Hands-On with Postgres and Admin Views,"It&rsquo;s 11 o&rsquo;clock, do you know what your server is doing? In this hands-on class you will learn to leverage Tableau&rsquo;s powerful repository in order to create custom admin views to help you monitor user activity, triage potential problems, and answer your most prevalent user questions. Master your domain (name), use Tableau on Tableau, and become the server admin you always wanted to be! This course will cover monitoring user traffic and usage metrics, tracking background tasks and extracts, and quantifying view load times and popularity.&nbsp;  What you will learn to:&nbsp;

Connect to the Tableau repository and leverage the information within
Find most active users and most viewed workbooks
Track extract times and subscriptions
Find out how much space is being used on your server or site
Use Tableau on Tableau",10/22/2015 10:15,10/22/2015 12:45,Conference Center Level 1,CC 104-105,"Michael Chen, Andrew Hill",Advanced,Hands-On Training,IT,,,#PostgresAdmin,http://tc15.tableau.com/schedule/thursday/#session-2505,Current as of: 09/10/2015 - 06:46 Subject to change.
2508,Mapping in Middle Earth,"This hands-on class explores all things mapping in Tableau. If your business has geographic data this class is for you. This session will cover basic functionality of mapping in Tableau for those newer to Tableau. We will also do a deep dive into using latitude and longitude data imported into Tableau to make your maps shine. We will introduce the polygon and paths marks card as well as explore ways to make your map from worst to first.
What we will cover:

An overview of out of the box mapping capabilities in Tableau desktop
Create polygons, and paths as well as plot points with non-generated latitude and longitude
Implementing custom background maps and images
Tips, tricks, and resources to take your mapping skills to the next level",10/22/2015 10:15,10/22/2015 12:45,Conference Center Level 3,CC 306-307,"Max DeLawyer, Amy Mietkiewicz",Advanced,Hands-On Training,Data Storytelling,,,#HandsOnMapping,http://tc15.tableau.com/schedule/thursday/#session-2508,Current as of: 09/10/2015 - 06:46 Subject to change.
1741,The Data Is in the Details: Advanced LOD Expressions,"LOD expressions expand the possibilities of data analysis further than ever before. In this session we will learn to harness this capability by challenging ourselves with practical examples which go beyond the basic concepts of LOD expressions. Specifically, we will delve into the mechanics behind nested LOD expressions, filtering orders, dimension versus measure outputs as well as advanced use cases. Please come prepared with prior LOD experience.",10/22/2015 10:15,10/22/2015 12:45,Conference Center Level 3,CC 312 & 317,Bronson Shonk,Jedi,Hands-On Training,Analytics,,,#AdvancedLODs,http://tc15.tableau.com/schedule/thursday/#session-1741,Current as of: 09/10/2015 - 06:46 Subject to change.
2509,Will it Blend? That is the Question,"Do you frequently blend different data sources to create new analyses for your end-users? Do you want to learn more about what the magic of data blending makes possible&ndash;without ETL, data warehousing, scripting, or coding? This advanced seminar will outline common solutions to different blending scenarios and provide a deeper understanding of how Tableau creates relationships between disparate data sources.
What you will learn:

Creating calculations across multiple data sources
Linking multiple data sources using Tableau&rsquo;s primary grouping functionality
How to sort blended data
Common solutions for overcoming limitations of data blending",10/22/2015 10:15,10/22/2015 12:45,Conference Center Level 1,CC 113,"Austin Banta, Evan Jones",Advanced,Hands-On Training,Data,,,#BlendingQuestions,http://tc15.tableau.com/schedule/thursday/#session-2509,Current as of: 09/10/2015 - 06:46 Subject to change.
1744,Viva Las INDEX(): Advanced Table Calculations,"Table calculations are a powerful analysis tool that allows you to take your raw data further. This session will focus on advanced practical exercises with WINDOW, LOOKUP, INDEX, and other functions as applied to specific business use cases. You will leave this session with a better understanding of the possibilities table calculations unlock, as well as how to implement them for your own purposes. This session is designed with already a basic understanding of table calculations and how they are computed atop aggregated data.",10/22/2015 10:15,10/22/2015 12:45,Conference Center Level 3,CC 319,"Tim Hughes, Nathan Mannheimer",Jedi,Hands-On Training,Analytics,,,#AdvTableCalcs,http://tc15.tableau.com/schedule/thursday/#session-1744,Current as of: 09/10/2015 - 06:46 Subject to change.
1745,Don't Fear the Outliers: Basic Stats in Tableau,"Those outliers have been plain cruel lately. This hands-on session goes over basic statistics in Tableau. It will touch on topics such as creating histograms, using forecasts, and finding the full functionality of the analytics pane. It covers reading and understanding Tableau&rsquo;s summary card, creating trend lines, ANOVA tables, and MORE! By the end of the class, you&rsquo;ll go from being scared of outliers to isolating and analyzing them.&nbsp;
What you will learn:

How to create histograms
Forecasting
Understanding ANOVA tables
Trend lines and residual analysis",10/22/2015 10:15,10/22/2015 12:45,Conference Center Level 1,CC 111,"Cameron Ford, Paul Szilard",Intermediate,Hands-On Training,Analytics,,,#HandsOnStats,http://tc15.tableau.com/schedule/thursday/#session-1745,Current as of: 09/10/2015 - 06:46 Subject to change.
2517,Dealing a Winning Hand: Data Prep for Successful Analysis,"Are you new to data analysis? Is most of your data in Excel? This hands-on session covers how to prepare your Excel data for analysis in Tableau, as well as best practices for creating a &ldquo;single version of the truth&rdquo;. We will cover data preparation topics such as split, data interpreter, and pivot. We will also cover how to standardize field names, data types, hierarchies, groups, aliases and calculated fields.  What you will learn:

A thorough understanding of why data preparation is important
How to leverage Tableau to split, pivot, and prepare your Excel data for analysis
Metadata management techniques",10/22/2015 10:15,10/22/2015 12:45,Conference Center Level 1,CC 106-107,"Riley Maris, Ray Randall",Beginner,Hands-On Training,Data Storytelling,,,#WinningHand,http://tc15.tableau.com/schedule/thursday/#session-2517,Current as of: 09/10/2015 - 06:46 Subject to change.
2774,Use Tableau Like a Sith,"Being a Tableau jedi is overrated. Sith clearly have all the fun. In this session, Jinbar Nomix and Darth Flashypants will show you dirty, rotten tricks that will turn your limp, weak hand into a mighty fist of Tableau greatness. As a Sith apprentice, you will learn multiple techniques in Tableau desktop and Tableau server that are powerful, but not without risk. Examples include creating 50+ column tables, hand-modifying the &ldquo;source code&rdquo; of your workbooks, hacking Tableau server, Sith-sploding pie charts, and more. Skip the jedi temple&rsquo;s pancake dinner, boys and girls. We&rsquo;re playing for keeps and we wear dark robes.",10/22/2015 10:15,10/22/2015 11:15,Conference Center Level 3,CC 310,"Jinbar Nomix, Darth Flashypants",Jedi,Breakout Sessions,Analytics,,,#TableauSith,http://tc15.tableau.com/schedule/thursday/#session-2774,Current as of: 09/10/2015 - 06:46 Subject to change.
2520,Driving Interactivity with Parameters,"Do you find yourself asking &ldquo;What if&hellip;?&rdquo; frequently? Do you crave greater end-user interactivity in your dashboards? If so, then this is the class for you! Parameters allow you to create user inputs that can be used to adjust measures, swap dimensions, hide worksheets, build conditional logic, and much more. This class will cover the basics of parameters from the ground up, as well as some more sophisticated use cases.  What you will learn:

What a parameter is
Simple uses of parameters such as moving averages, what-if analysis, adjusting KPIs, and top N filters
Sophisticated uses of parameters such as swapping fields within a chart and swapping charts within a dashboard",10/22/2015 10:15,10/22/2015 12:45,Conference Center Level 3,CC 318,"Robert DuPont, Fearghal Gunning",Intermediate,Hands-On Training,Analytics,,,#InteractiveParameters,http://tc15.tableau.com/schedule/thursday/#session-2520,Current as of: 09/10/2015 - 06:46 Subject to change.
2523,Everyone Loves Sets,"Take a journey and learn how to utilize one of the most powerful and useful features of Tableau: Sets! This session will start at the beginning and then offer a fast ramp-up on the various methods for creating sets, a deeper dive into calculated sets, a look into combining sets, and tips and tricks for using sets. You&rsquo;ll learn how to quickly visualize set membership and relationships, simplify and extend elementary cohort analysis, reduce expressions in your workbooks, and run complex comparisons amongst set members while finding your favorite vacation destination.",10/22/2015 10:15,10/22/2015 12:45,Conference Center Level 3,CC 309,"Ian Coe, Rutabah Khan",Intermediate,Hands-On Training,Analytics,,,#LovesSets,http://tc15.tableau.com/schedule/thursday/#session-2523,Current as of: 09/10/2015 - 06:46 Subject to change.
2781,Spark and Tableau at Disney,"This presentation will look at how Spark and Tableau have been tactically incorporated into a Cloudera Hadoop environment at Disney to improve time-to-insight. Attendees will learn how Tableau brings the power of Spark right to Dinsey analyst&rsquo;s fingertips&nbsp;and will focus on&nbsp;use cases surrounding Spark and Spark Streaming. The session will also cover lessons learned from the evolving Spark ecosystem, a few application patterns, and Disney&rsquo;s architectural approaches for Tableau integration.",10/22/2015 10:15,10/22/2015 11:15,Grand Garden Annex,GGX 2,Caleb Jones,Intermediate,Breakout Sessions,Customer Session,Media & Entertainment,,,http://tc15.tableau.com/schedule/thursday/#session-2781,Current as of: 09/10/2015 - 06:46 Subject to change.
2533,Winning Big with Survey Data in Tableau,"The top answer is on the board&ndash;what's the best tool for analyzing your survey data? Come on down to this hands-on class which will provide you a strong foundational knowledge on how to work with survey data to achieve big results and no whammies. We'll eliminate the analytical weakest link by showing you how to reshape your data, handle different question types, and bring it all together into a deep-insight-driving dashboard. You'll walk away a showcase showdown winner; ready to drill in to your survey data results quickly, and feel like you won a million bucks.*
*Notice we said &ldquo;feel.&rdquo; Actual prize money not included.
What you will learn:

The importance of reshaping your data, and just what the proper reshaping should look like.
How to work with Yes/No/Maybe, Check-All-That-Apply, and Likert Scale question outputs.
Methods of combining all of your descriptive data and responses within a dashboard to allow for inquisitive minds to ask questions and get immediate answers from survey results.",10/22/2015 10:15,10/22/2015 12:45,Conference Center Level 1,CC 109-110,"Ben Bradley, Jennifer Petti",Intermediate,Hands-On Training,Data,,,#SurveyData,http://tc15.tableau.com/schedule/thursday/#session-2533,Current as of: 09/10/2015 - 06:46 Subject to change.
2534,Tableau for the First Time,"&ldquo;And you may ask yourself, &lsquo;Well, how did I get here?&rsquo;&rdquo;
Maybe you just started at your company and you got a conference pass along with your keycard. Maybe you&rsquo;re fresh out of college with your English degree and now have to dissect social media data. Maybe you&rsquo;re a potential Tableau customer who just wants to know what all the fuss is about. The bottom line is that you don&rsquo;t know your drags from your drops, and you want a good place to get started. Welcome my friends, to ""Tableau for the First Time."" We guarantee this: after this session you will know 100% more about Tableau than you currently do.
What you will learn how to:

Connect to some data
Answer statistics-driven questions you didn&rsquo;t even know you knew how to ask
Build some maps
Apply a *gasp* table calculation or two!
Wrap it up all into a dashboard you can take with you",10/22/2015 10:15,10/22/2015 12:45,Conference Center Level 3,CC 301-302,"Michael Carpenter, Tim Lens",Beginner,Hands-On Training,Analytics,,,#FirstTime,http://tc15.tableau.com/schedule/thursday/#session-2534,Current as of: 09/10/2015 - 06:46 Subject to change.
748,Using Color Effectively: Tips from a Color Science Researcher,"Have you ever wondered how the colors used in the Tableau brand were designed? Come learn the principles that link color vision to data analysis, how they&nbsp;are affected by color blindness, and why color names are as important as color perception. This session&nbsp;will describe best practices for using color in visual analysis, the visual principles that underlie them, and how these insights influence the Tableau product.",10/22/2015 10:15,10/22/2015 11:15,Conference Center Annex,CCX 6,Maureen Stone,Beginner,Breakout Sessions,Big Ideas,,,#ColorScience,http://tc15.tableau.com/schedule/thursday/#session-748,Current as of: 09/10/2015 - 06:46 Subject to change.
753,Advanced Storytelling: Using Neuroscience to Tell Incredible Stories,"Whether told through words, images, or sounds, a good story creates physiological responses in our brains and bodies, from unforgettable memories to overwhelming tears. In this session, we examine neuroscience principles of vision, memory, and attention in storytelling. We review scientific data and draw on examples from film, photography, myth, and Tableau to leave attendees with a deeper understanding of the brain and the stories it forms every day.",10/22/2015 10:15,10/22/2015 11:15,Conference Center Level 1,CC 121,"Marnie Morales, Rawi Nanakul",Intermediate,Breakout Sessions,Big Ideas,,,#NeuroscienceStorytell,http://tc15.tableau.com/schedule/thursday/#session-753,Current as of: 09/10/2015 - 06:46 Subject to change.
758,A Linguistic Approach to Data Exploration,"What if you could directly ask Tableau questions about your data and Tableau could respond with a selection, filter, or new visualization? In this session, members of Tableau Research will discuss natural language queries and how they are (already) helping you visualize your data. The presentation will include an introduction to natural language processing (NLP), examples of how NLP is already used in Tableau&rsquo;s geocoding and map search, and how the future product might facilitate more interaction with your desktop (or mobile). We end with an interactive discussion where attendees&nbsp;can tell us what type of things they&nbsp;would say to or ask their&nbsp;visualizations to do!",10/22/2015 10:15,10/22/2015 11:15,Conference Center Level 1,CC 116,"Vidya Setlur, Sarah Battersby",Intermediate,Breakout Sessions,Big Ideas,,,#LinguisticData,http://tc15.tableau.com/schedule/thursday/#session-758,Current as of: 09/10/2015 - 06:46 Subject to change.
1783,Hands-On With Visual Best Practices,"Learn to communicate more effectively using visual best practices. The goal of creating dashboards is to be able to share the insights you discover, so that people can take the best possible action. Adhering to visual best practices will ensure that your audience walks away with the right information. Accurate and efficient communication will lead to faster and more precise decision-making.",10/22/2015 10:15,10/22/2015 12:45,Conference Center Level 1,CC 112,"Jon Dugger, Maxim Ladid, Marc Lobree",Intermediate,Hands-On Training,Data Storytelling,,,#VizBestPractice,http://tc15.tableau.com/schedule/thursday/#session-1783,Current as of: 09/10/2015 - 06:46 Subject to change.
766,Stories from Project Elastic,"How do you make it easy to analyze data with the tap of your finger? What are the unique constraints when building for mobile? In this session, join Project Elastic's dev team leads, as they host a Q&amp;A on our latest research project.&nbsp;",10/22/2015 10:15,10/22/2015 11:15,Conference Center Level 1,CC 120,Nick Hritsko,Intermediate,Breakout Sessions,Big Ideas,,,,http://tc15.tableau.com/schedule/thursday/#session-766,Current as of: 09/10/2015 - 06:46 Subject to change.
1038,How Tableau Deploys Tableau Across Departments,"We use Tableau to run our business at Tableau. Come find out what works well, what decisions we made and how we've scaled analytics to every employee at Tableau. We serve over 514,000 views per week to our employees. You really have to see this!",10/22/2015 11:45,10/22/2015 12:45,Conference Center Annex,CCX 8,Jeff Mills,Advanced,Breakout Sessions,Using Tableau at Tableau,,,#TableauAcrossDepartments,http://tc15.tableau.com/schedule/thursday/#session-1038,Current as of: 09/10/2015 - 06:46 Subject to change.
1068,Use Tableau Like a Sith,"Being a Tableau jedi is overrated. Sith clearly have all the fun. In this session, Jinbar Nomix and Darth Flashypants will show you dirty, rotten tricks that will turn your limp, weak hand into a mighty fist of Tableau greatness. As a Sith apprentice, you will learn multiple techniques in Tableau desktop and Tableau server that are powerful, but not without risk. Examples include creating 50+ column tables, hand-modifying the &ldquo;source code&rdquo; of your workbooks, hacking Tableau server, Sith-sploding pie charts, and more. Skip the jedi temple&rsquo;s pancake dinner, boys and girls. We&rsquo;re playing for keeps and we wear dark robes.",10/22/2015 11:45,10/22/2015 12:45,Grand Garden Arena Studio Rooms,ST-B,"Jinbar Nomix, Darth Flashypants",Jedi,Breakout Sessions,Analytics,,,#TableauSith,http://tc15.tableau.com/schedule/thursday/#session-1068,Current as of: 09/10/2015 - 06:46 Subject to change.
1598,Environics Research: A Ninja’s Guide to Reshaping Survey Data & Blending It With Social Media,"When combined with survey data, sources such as social media, customer, or other third party data allow marketing researchers to get more complete answers to their questions and problems. Tableau handles different types of data well, but there is a practical barrier to working naturally with survey data in Tableau and blending in other data sources such as social media. Using a case study, this session will give attendees practical experience with how to:

Reshape survey data for optimum use with Tableau
Work with reshaped data inside Tableau
Connect to big data sources like Google BigQuery
Combine social media with survey data to get a more complete answer to a business problem",10/22/2015 11:45,10/22/2015 12:45,Conference Center Level 1,CC 122,Jared Hildebrandt,Intermediate,Breakout Sessions,Customer Session,Services,,#EnvironicsData,http://tc15.tableau.com/schedule/thursday/#session-1598,Current as of: 09/10/2015 - 06:46 Subject to change.
1879,Rosetta Marketing: Custom Calendars and Period-Over-Period Analysis,"Are you a retailer or an analyst trying to leverage a calendar different from the default Tableau calendar? Are you trying to create an easy solution to do custom period-over-period visualizations and calculations? In this session Chris will&nbsp;walk a Tableau demo that allows you to use a custom calendar to perform custom period-over-period visualizations and tables/calculations. He uses this flexible and scalable solution with retail clients, many of whom leverage a non-standard fiscal calendar.&nbsp;",10/22/2015 11:45,10/22/2015 12:45,Grand Garden Arena Studio Rooms,ST-A,Chris Linderwell,Intermediate,Breakout Sessions,Customer Session,Services,,#RosettaData,http://tc15.tableau.com/schedule/thursday/#session-1879,Current as of: 09/10/2015 - 06:46 Subject to change.
863,Getting Started with Practical Dashboarding,"New to Tableau or intimidated by making dashboards? To create a great dashboard you have to be able to iterate, try things, and experiment. Come to this session and learn the tools you can use to build killer dashboards without driving yourself crazy in the process. We'll go over layout containers, filters, basic actions, and more. You'll walk away ready to focus on iterating and ideas, rather than using software.",10/22/2015 11:45,10/22/2015 12:45,Conference Center Level 1,CC 116,Stephanie Dietzel,Beginner,Breakout Sessions,Data Storytelling,,,#PracticalDashboards,http://tc15.tableau.com/schedule/thursday/#session-863,Current as of: 09/10/2015 - 06:46 Subject to change.
1633,How realtor.com Pushes Tableau to the Limit for Slick Data Viz Design,"Move, Inc./realtor.com, the fastest growing online real estate service provider, invites you to dive deep into the process behind timely, informed, and interactive stories on local housing markets. Discover pioneering approaches to squeeze Tableau to the max, leveraging external resources like D3.js and designing interfaces you never thought were possible with Tableau. Through hands-on demos and case studies, you will learn about different techniques to unleash the power of Tableau dashboards, including tricks on aesthetic enhancement, widget status consistency, and responsive design.",10/22/2015 11:45,10/22/2015 12:45,Conference Center Level 1,CC 101-102,"Ian Lin, Javier Vivas",Advanced,Breakout Sessions,Customer Session,Services,,#RealtorData,http://tc15.tableau.com/schedule/thursday/#session-1633,Current as of: 09/10/2015 - 06:46 Subject to change.
628,Tableau User Group Lunch Meeting,This User Group meeting is designed to help you meet other Tableau users in your community. Tableau content will be presented during these lunch sessions. More details to follow soon. http://community.tableau....,10/22/2015 11:45,10/22/2015 12:45,Conference Center Level 2,CC201,,N/A,Special Event,N/A,Meetups,,,http://tc15.tableau.com/schedule/thursday/#session-628,Current as of: 09/10/2015 - 06:46 Subject to change.
629,Meetup: Education Tableau User Group,"This is a chance for you to connect with other Tableau users in the Education industry. This lunch session will be led by Robert Else from Santa Barbara Community College District, our Education Tableau User Group leader. There will be 45 minutes of content (more information to follow) and the remaining time will be left for connecting with others and munching on a provided lunch. Our Marketing Segment Education Director, Christine Carmichael, and other key Tableau Education representatives will be present at this event. Bring your best questions!&nbsp;",10/22/2015 11:45,10/22/2015 12:45,Conference Center Level 2,CC 201,,N/A,Special Event,N/A,Meetups,,,http://tc15.tableau.com/schedule/thursday/#session-629,Current as of: 09/10/2015 - 06:46 Subject to change.
1153,Deep Diving into Queries & Performance Impact,"Improve focus and productivity with analytical tasks by eliminating the interruptions that come from slow access to data. In this session, you will learn how to enable swift data exploration, amplify your data models, and discover powerful features that will help you maximize Tableau's performance.",10/22/2015 11:45,10/22/2015 12:45,Conference Center Annex,CCX 7,Dan Huff,Jedi,Breakout Sessions,Data,,,#DeepDiveQueries,http://tc15.tableau.com/schedule/thursday/#session-1153,Current as of: 09/10/2015 - 06:46 Subject to change.
648,Going Mobile with Tableau,"iPads and&nbsp;Android tablets provide users the ability to explore, analyze, and visualize data using touch gestures, such as tapping, squeezing, or swiping through the content. In this session, you will learn the basics of using Tableau with your iPad and Android devices, best practices in delivering visualizations that work well on tablets, and best practices in managing and deploying visualizations for tablets.",10/22/2015 11:45,10/22/2015 12:45,Conference Center Level 1,CC 120,"Nick Hritsko, Paul Cardon",Intermediate,Breakout Sessions,Analytics,,,#MobileWithTableau,http://tc15.tableau.com/schedule/thursday/#session-648,Current as of: 09/10/2015 - 06:46 Subject to change.
658,Hot. Dirty. Sets.,"We will start slowly by covering the basics of sets to spice up your Tableau relationship. As we gain momentum, we will begin to dive deeper into calculated sets and combining of sets. You&rsquo;ll also learn how you can use both sets and level of detail expressions to quickly perform cohort analysis, simplify complex calculations, and run comparisons amongst set members. At the end of the session, you&rsquo;ll leave satisfied with the tips and tricks of sets.",10/22/2015 11:45,10/22/2015 12:45,Conference Center Level 1,CC 121,Yu Hua Lim,Intermediate,Breakout Sessions,Analytics,,,#HotDirtySets,http://tc15.tableau.com/schedule/thursday/#session-658,Current as of: 09/10/2015 - 06:46 Subject to change.
668,Extreme Parameters,"Parameters are at the heart of fantastic exploration experiences and also advanced calculations. If you are ready to go the distance with parameters, this session will introduce you to all the parameter power in Tableau.

Understand what parameters are, when and why they are useful, and their strengths and limitations
Learn how parameters are supported in Tableau desktop, Tableau server, and the Tableau API
Tour the gamut of ways parameters are used in common scenarios
Dissect advanced parameters examples from the real world
Learn to build rich interactive data products leveraging the versatility of parameters",10/22/2015 11:45,10/22/2015 12:45,Conference Center Annex,CCX 10,Amy Forstrom,Advanced,Breakout Sessions,Analytics,,,#ExtremeParameters,http://tc15.tableau.com/schedule/thursday/#session-668,Current as of: 09/10/2015 - 06:46 Subject to change.
